text,label
Hieman vaikea käyttää ja istumapaikan varaaminen maksoi tuplahinnan mitä lentoyhtiöllä itsellään,0
Tilaamamme kone toimii erinomaisesti,1
Surkea ja pitkä toimitusaika. Tuotteessa myös vikaa.,0
"Tein tilauksen työpöydästä. Reilun viikon odottelun jälkeen toimituksessa tuli talon eteen kadulle kannettuna pelkkä pöytälevy, laatikon osia sekä kolme rumaa sisustustaulua joita en tilannut.Reklamoin, ja asia luvattiin korjata hetimiten. Siitä lähtien olenkin jo yli kuukauden odotellut pöytääni ilman että mitään muuta on tapahtunut, kuin että olen saanut toistuvia sähköposteja, joissa pyydetään arvostelemaan Kodin1 kokemuksesi ja ostamasi tuote. No täältä pesee. Kun 2kk tulee täyteen, perun koko saamarin tilauksen ja saavat tulla hakemaan nämä turhat toimitetut osat kadulta minne ne toimittivatkin.Surkeampaa asioiden hoitamista saa hakea. Välttäkää!Sinänsä toki kätevää, että tein kaksi Kodin1 tilausta samalla: ensimmäisen ja viimeisen.",0
"Hinta halpa, nopeahko toimitus. Helppo ostaa. Ei valittamista",1
Tulostuksen laatu heikko jälleen. Värit muuttui alkuperäisestä huomattavasti.,0
En ole saanut tilaamiani ja maksamiani tuotteita.,0
"Minua näissä nettikaupankäynneissä eniten hermostuttaa se, että pitää maksaa ennenkuin on mitään varmuutta siitä onko tuote tulossa. Ajattelin kuitenkin tässä tapauksessa maksaa kun summa oli vielä kohtuullinen.  Olisiko tämän osan voinut saada myös siten, että lasku olisi ollut toimituksen mukana.Osa sopi autoon, ei mitään ongelmaa tällä kertaa.",1
Laitteessa ei ollut mukana suomenkielistä käyttöohjetta.Ja keskustelevat asiakkaiden kanssa s-postissakin vain ruotsiksi tai englanniksi.,0
Tilauksesta ei ole kuulunut mitään. Ei ole edes tullut tietoa onko paketti lähtenyt tai mahdollisesta myöhästymisestä. En aio enää tilata teiltä enkä myöskään suosittele kenellekään.,0
"Surkeaa toimintaa.  Nyt eletään vuotta 2019 ja asiakaspalvelu on täysin per*eestä.  Yritin sopia toimituksen, kännykkäversio jäi pyörimään ikuisesti, netitn kautta ei hyväksynyt puhelinnumeroani vaikka yritin tarjota sitä vähän joka muodossa.  Asiakaspalvelusta ei kukaan vastaa eikä ota yhteyttä.Sen sijaan olen ilmoittanut kaikille tavarntoimittajille, josta tavaraa olen tilannut, että lopettavat tälläisen puljun kanssa yhteistyön tai heiltäkin katoaa asiakkaat.  Ainakin kaksi yritystä Saksassa on jo näköjään luopunut.  Juuri tuli tilattua tavaar molemmista ja kummassakaan ei ennä tämä pulju ollut kuljetusyrityksenä.  Tähän päivään sopii hyvin lause: sitä saa mitä tilaa.  Tämä kannattaisi tääs postnordikissakin ymmärtää...",0
Toimitus oli nopea ja kukat hyviä.,1
"Tilasin tee itse lehden 20.11.2018 ja maksoin 10numeron tilauksen 59,90 tänään 31.01.2019 en ole saanut vielä yhtään lehteä enkä myöskään luvattua tilaajalahjaa.",0
"Tilasin tavaraa ja linkki ei hyväksynyt ilmaista varustelaukkua mukaan tilaukseen ja olisi ollut muutakin lisättävää tilaukseen. Laitoin viestiä heti perään kun sain tilausvahvistuksen, mutta tilausta ei voinut muuttaa. Takuuasiat myös joskus hieman tökkineet, täytyi ottaa yhteyttä O'nealin tehtaalle asti, jonka jälkeen asiat etenivät.",0
Tilinavaus yritykselle tapahtui kivuttomasti. Toimitusaika tilauksesta tänne haja-asutusaluelle oli kiitettävä 3 vrk.,1
"Kaikki muu ensiluokkaista, mutta puhelimeen ei vastattu kummallakaan soittokerralla. Muuten viisi tähteä.",1
Helpot ja selkeät nettisivut :),1
"Renkaat tilattu 24.3 ja edelleen 16.4 ties missä, Seurantakoodin sai vaivoin... tosin sen mukaan renkaat vissiin Belgiassa, johon seuranta päättyy 27.3. Asiakaspalvelun mukaan toimitettu naapurille kun en ollut kotona... siis Belgiassa vai kun Suomeen piti tulla... mitään ilmoitusta toimituksesta ei koskaan ole tullut? No pelleily jatkuu taas tänään... pitää vissiin vaihtaa talvirenkaisiin niin ne voi tulla ajoissa! Parempaa onnea teille... tai Vianoriin.",0
"Jo nettisivuillanne huomio kiinnittyi siihen, että apua olisi saanut tarvittaessa. Myös jälkimarkkinointi on hoidettu loistavasti. Hyvä esimerkki erinomaisesti hoidetusta ketjusta alusta pitäen. Tulen ehdottomasti käyttämään palvelujanne toistekin!",1
"lennot peruttiin, lipun ensimmäinen lentoperuttiin finskin lakon takia ja korvaakin peruttiin ja sitten menikin aikataulut perseelleen. nyt flightfinder väittää ettei heidän tarvi hyvittää lippua. huuhaa hommaa.",0
Mistä näitä maksumuistutuksia oikein tulee kuukausittain - laskua sen sijaan ei tule ollenkaan! Nyt oli viimeinen kerta kun teitä käytän.,0
Kaikki meni luvatun mukaisesti. Vahva suositus.,1
Paketti myöhässä ja samana päivänä tulee viesti että valitse toimitusaika. Kun yrittää valita on jo se päätetty valmiiksi ja usein todella pitkä toimitusikkuna eli pitäisi koko päivä tai ilta olla kotona. Siltikkin paketti tuodaan luvatun ajan ulkona ja kuski soittaa että tule ulkoa hakemaan paketti. Melkoinen vitsi koko yritys. Kannattaisi yritystenkin miettiä että kuinka moni paketti palautuu kyseisen yrityksen takia ja kuinka moni jättää tilaamatta kun tietää että joutuu Postnordin kanssa toimimaan.,0
"Worst service ever -once again! The latest parcel was sent back without any delivery attempts! Postnord is lying: claiming, that gate code missing, eventough I never had a gate on my yard. Delivery attempts, even tough a new snow on the driveway reveals that there newer been any car on the yard, etc....How can the continue like this from year to year???Ala-arvoista toimintaa jälleen kerran. Paketti, jota ei edes yritetty toimittaa, lähetettiin takaisin. Postnord valehtelee: on muka puuttunut porttikoodi, jota minulla omakotitalossa ei ole koskaan ollutkaan. On edelleen yritetty toimittaa päivän aikana, vaikka vastasatanut lumi pihalla paljastaa, ettei pihalla ollut käyty, jne...Kuinka tällainen toiminta voi jatkua vuodesta toiseen???",0
Hyvä nopea toimitus....kiva idea kirjoille,0
Toimitus myöhässä.,0
1234567890 1,1
"VR:n toiminta muuttuu jatkuvasti huonompaan suuntaan. Kalusto tuntuu olevan jatkuvasti rikki, etenkin taajamajunia korvataan viikoittain busseilla kun kalusto hajoaa eikä korvaavaa kalustoa ole. Samaan aikaan kuitenkin romutetaan ""vanhaa"" kalustoa. Kun antaa palautetta, ei edes tule anteeksipyyntöä vaan yritetään keksiä kaikki mahdolliset tekosyyt, joilla asiakkaan huono kokemus käännetään asiakkaan viaksi. Jopa medialle VR:n viestintä vastaa ylimielisesti ja asiakkaita vähitellen. Käsittämättömän noloa! Sen lisäksi VR:n rahastus koronapandemian turvin on aivan härskiä! Ennen sai varata työskentelyhytin käyttöönsä ilman lisämaksua, nykyisin siitä joutuu maksamaan jopa yli 30 euroa lisämaksua! Ja jos ei halua maksaa, voi unohtaa turvavälit. Asiakkaiden terveyden kustannuksella siis he tekevät rahaa! Myöskään lipunmyyntipisteiden poisto asemilta huonontaa jo nyt olemattoman asiakaspalvelun tason aivan nollille! Kohta varmaan loputkin poistetaan ja junamatkan saa tehdä näkemättä yhtäkään henkilökunnan jäsentä. Odotan innolla junaliikenteen avaamista kilpailulle, siihen saakka aion kuitenkin itse käyttää vain busseja, suosittelen tätä muillekin.",0
"Kuvakortti teksteineen oli onnistunut. Risuja tuleekin toimituksen kestosta. Ymmärsin teksteistä, että kortit olisivat olleet perillä viimeistään 14.12. eli päivänä, jolloin pystyi lähettämään kotimaan joulutervehdykset halvemmalla hinnalla. Kortit tulivatkin 16.12. Olen tähän kyllä äärettömän pettynyt!",0
Lupasitte kultaa sain vain paskaa,0
"Käytän piilolinssejä. Hintavertailussa olen aina saanut käyttämäni tuotteet alinpaan hintaan (vrt. muut yleisimmin käytetyt toimittajat).Tuotteet tulevat suoraan kotiin ja tilauksen etenemisestä tiedotetaan hyvin.Yrityksen uusi laskutuskäytäntö (klarna) oli aluksi hieman epäselvä, mutta pidän siitä, että saan laskun sähköisessä muodossa. Toivoisin laskun maksuun vielä lisäksi virtuaaliviivakoodia.",1
"Lähetitte väärän tuotteen, ja sohvan uudelleen paketointi täytyi suorittaa itse. Tämä on täysin haista ***** hommaa kuluttajalle varsinki siinä kun toimitus virhe on ollut yrityksellä itsellään. Toivon että kukaan ei joudu asioimaan enään teillä, enkä tule asioimaan itsekkään.",0
Tilasin jo toista kertaa. Matto oli kuvauksen mukainen ja saapui nopeasti.,1
Koska minä en tiedä missä paikka minä istuin lentokone ja kuinka monta matkalaukku kg lentokone,0
Kaikki toimi nopeasti ja sovitusti,1
"HeiTilausnumeroni oli 30826839 ja tilasin teiltä 4 autorengasta.Mainoksessanne arvioidaan toimitusajaksi 3- 4 päivää.Tein tilauksen 7.5.2017 ja sain renkaat lopulta 17.5.2017, eli toimitus kesti 10 päivää.Käyttämänne kuljetusliikkeen piti toimittaa renkaat minulle 16.5.2017 klo 8:00 - 16:00 välisenä aikana.Jäin siis luottavaisena odottamaan renkaiden saapumista.Laitoin kuitenkin netissä olevaan vastauspalveluunne soittopyynnön.Siihen ei koskaan vastattu.Sitten soitin noin klo 15.00 puhelinpalveluunne, josta ilmoitettiin, että toimitus on 16.5.2017. Samalla minulle annettiin jokin puhelinumero, johon MINUN olisi tullut soittaa ja varmistaa asia. Yritin soittaa kyseiseen numeroon parikin kertaa, mutta siellä oli pitkät jonotusajat ja lisäksi jonotus oli maksullinen, enkä ko numeroon päässytkään läpi.Jäin siis vain kiltisti odottamaan.Kuormaa ei kuitenkaan kuulunut, eikä kukaan ottanut minuun yhteyttä, että kuorma ei tulisikaan sovittuna aikana.Ilalla noin klo 20.00 minulle soitettiin ja vaimoni vastasi puhelimeen ja hänelle ilmoitettiin, että renkaat tulevat 17.5.2017 ja sovittiin, että koska emme ole pakalla naapurimme voi vastaanottaa kuorman.Kuorma sitten tulikin sitten 17.5.2017.Minulle soitettiin 17.5.2017 ilalla ja tiedusteltiin oliko renkaat saapuneet ja luvattiin ottaa selvää mistä virhe johtui ja luvattiin jokinlaista hyvitystäkin.Minulle tuli sähköpostiin huonolla suomenkielellä kirjoitettu viesti, jossa kysyttiin suostuisinko 5 %:n hyvitykseen kauppasummasta, joka tekisikin minun tapauksessani ryhtinaalliset 8 euroa, Viestiä ei ollut allekirjoitettu, enkä ole varma mistä viesti tuli.Vastasin viestiin, että onko tämä vitsi ja kun se tuli uudestaan, että pidän tarjousta jopa loukaavana.Eniten tässä riepoo, että kun minä odotin renkaita kiltisti koko päivän, olin siis varannut koko päivän tähän, enkä poistunut edes vähäksi aikaa mihinkään.Jos minulle olisi edes soitettu tai laitettu sähköposti, että renkaita ei tulekkaan, olisin voinut lähteä muihin askareisiini.Terveisin Jorma",0
Homma onnistui ripeästi.,1
"Toimituksessa on nyt kestänyt jo viikon eikä tuotteita näy vieläkään.. en nyt sanoisi että kovin nopea toimitus on.. ja asun siis Espoossa.Toimitusajaksi luvataan kuitenkin 1-5päivää..Lisäys edelliseen: Paketti saapuikin tänään ja sain ilmoituksen, mutta pakettia noutaessani automaatista huomasin että noutopaikka onkin täysin muualla vaikka olin noutopaikaksi tämän kyseisen automaatin laittanut.Paketin saaminen käsiin viivästyy taas!Pahoin pelkään mitä vielä odotettavissa kunhan pakettini saan käsiini..",0
jos on paljon muitalainoja vaikea saara täältäkään lainaa,1
"Olin todella yllättynyt siitä, että sunnuntai-iltana tekemäni tilaus noteerattiin saman tien ja sain laskun sähköpostiini joten suoritin kaikki asiat parin tunnin sisällä ja sunnuntaina.. Sukat saapuivat postin mukana jo tiistaina. Kiitos siitä",1
Peruivat tilaukseni vaikken pyytänyt sitä.,0
ok yritys.hyvät maksuajat.,1
"Tilasin ruokaryhmän tuolit, joiden toimitusaika piti olla n. 4 viikkoa. Kuljetus oli todella kallis. Nyt on menny kaksi kuukautta, eikä tuoleja ole vieläkään näkynyt. Asiakaspalveluun on otettu yhteyttä monta kertaa. Asiaa on luvattu selvittää ja ilmoittaa, mutta mitään ei ole koskaan kuulunut ellei itse ole uudestaan soitettu.",0
Ei kivaa että verisuren työntekijät ajavat 100km/h 50km/h alueella 3 autoa peräkkäin melkein kylkeen. Ei niin kiire voi olla edes teillä. 28.7.2019 klo 9:40 kouvolan kuusankoskella.,0
tyytyväinen!,1
En koskaan myy kultaa tänne hinta ei sitä mitä mainostetaan ja ei suostuta palauttamaan eikä vastata palautus viesteihin!!!!  En suosittele kenellekään kiertäkää kaukaa tämä kultapiste !!!,0
"Jokuhan teillä nyt mättää, jos pyydätte arviointia tuotteesta, jota ei ole vielä toimitettu. Tilausvaiheessa tuotteen piti olla varastossa ja toimitus 5-10 arkipäivää. Nyt on kulunut 15päivää eikä tuote ole vielä edes lähtenyt. Mitään viestiä ei ole myöskään tullut, että tuotteen toimitus on viivästynyt.",0
Matto ei vastannut kuvaa lainkaan.,0
"Tilaamaani tuotetta myytiin myös toisissa verkkokaupoissa, mutta Cocopandassa tuote oli halvin. Tuote maksoi myös sen verran, ettei ollut postitusmaksua. Tuote myös tuli nopeasti, noin viikossa. Tosin tilasin ensimmäisen kerran Cocopandasta, mutta olen kaiken kaikkiaan tyytyväinen.",1
"Luotettava verkkokauppa, nopea toimitus ja tuotteet pakattu hyvin",1
Nopea toimitus. Mutta väärän värisen kellon sain kotiini. Kello oli halpa niin enpä jaksanut vaihtaa.,0
Nopea ja luotettava,1
"Lamppu Smögen lattiavalaisin, jonka tilasin oli rikki. Sain vaihdossa uuden lampun. Se on rikki täsmälleen samalla tavalla samasta paikasta. Lähetänkö taas lampun takaisin? Uskomatonta.",0
"Nettipalvelu ei ollut kovin smooth. Tarvitsen ostoksestani kuitin, mutta mitään tietoja ei pääse tarkastelemaan kirjautumatta palveluun - edes palvelevaan chattiin ei pääse kirjautumatta - mutta kun kirjautuminen ei onnistu. Olen lähemmäs 20 kertaa parina eri päivänä yrittänyt kirjautua sähköpostiin tulevan linkin kautta, ja joka kerta tulee vain virheilmoitus ""Hups, jotain meni pieleen. Klikkaa alhaalta saadaksesi uuden kirjautumislinkin."" Ja sama toistuu. Puhelinpalvelussa automaatti kertoi odotusajan olevan parikymmentä minuutta, ja tietenkin kehotetaan mieluummin kirjautumaan asiakaspalveluun (hahhah!), joten jääkööt, en kyllä ala käyttämään työpäivästäni yhtään enempää tähän taisteluun.",0
"Varasin sunnuntaina lennot ja hotellin Tarvellinkin kautta. Halusin peruuttaa hotellivaraukseni eilen, mutta käytännössä se osoittautui täysin mahdottomaksi; hotellivarauksen vahvistusviestissä oli linkki, joka ei toiminut (vaikka yritin syöttää sinne kaikkia mahdollisia varausnumeroita, matkasuunnitelman numeroita ym.) Sähköpostilla asiaa ei voi hoitaa, koska yhteenkään saamaani viestiin ei voinut vastata. Puehlinnumero löytyi (palvelu englanniksi), mutta 15 min odotuksen jälkeen pyydettiin ilmoittaa varausnumeroni (se löytyi) ja PIN-koodin, jota en löytänyt mistään saamastani varausmateriaalista. Olen erittäin pettynyt. En voi suositella palvelua kenellekään.",0
Valokuvakortti tilaus ei ole vieläkään saapunut. Joulukortit jäivät tänävuonna antamatta.,0
"Nopea toimitus, tosin yhtä piuhaa piti perään kuuluttaa, kun ei ollut varsinaisessa lähetyksessä mukana.",1
"Kesti yli 5 työpäiväää saada paketti, mutta ymmärrä että black friday takkii se Kesti.Tuoteeet on vaikuttanu oleva yhvät.",1
Helppoa ja vaivatonta. Tuote vastaa odotuksia.,1
Valokuvat kiitoskorteissamme olivat aivan liian tummia eivätkä siis näyttäneet yhtään hyviltä. Olin todella pettynyt laatuun ja harmittaa että joudumme lähettämään tällaiset kiitoskortit.,0
"Monipuolinen valikoima, hyvät tarjoukset, nopea toimitus, asiakaspalvelu auttaa. Olen tilannut useamman kerran ja tilaan vastaisuudessakin.",1
Tuotteet tulee kohtuuajassa,1
"-en pitönyt asiakaspalvelusta, tuotteita ei ole vielä kolmenkaan viikon jälkeen näkynyt.",0
"Toimitus kesti lähes 3 viikkoa. Tuotteet suht ok, tuotteessa yksittäisen kuvan valotus olisi voinut olla parempi.",0
"Liian monta vaihetta tilausta tehdessä, lisäksi epäselvä. mm. ympärillä olevat tarjoukset sotkevat tilauksen teon polkua",0
Ei ole olllut ongelmia ja lähetykset ovat tulleet nopsaan,1
Kiitoskortit huonolaatuiset ja kärsineet toimituksen aikana.,0
"Nettisivut ovat epäselvät. Raskaustukivyöstä en löytänyt kokotaulukkoa ja nyt joudun palauttamaan. Tukisukat olivat ok, paitsi ettei ollut keskivahvasti tukevia s-koon tavallisia sukkia ja tosi vahvasti tukevat s-koon sukat oudon malliset; pussittavat kärjestä. En tiedä sitten kuuluuko olla sellaiset, minusta oudot.",0
Palvelu oli tosi hyvä,1
erittäin hankalaa on ladata kuvia.  osan sain ladattua osaa en. loput kuvat tilasin ifolorilta.,0
"Tilasin USA:han kukat, nettitilauksen mukaan kaikki meni ok. Mitään ilmoitusta ongelmista ei tullut, mutta kukkia ei vaan toimitettu perille. Kun asiaa tiedustelin pyydeltiin anteeksi ja luvattiin ensi tilassa hoitaa asia kuntoon. No edelleenkään ei kukkia toimitettu perille ja lopulta kun tiedustelin asiaa uudelleen, todettiin että ei onnistu ja rahat palautettiin.Kyseessä oli hautajaiskukat, jotka tilasin hyvissä ajoin ennen tärkeää hetkeä. Pieleen meni pahasti.",0
"Kaikki ketjussa toimi: kilpailukykyinen hinta, maksu, sovittu aikataulu, nopea toimitus ja tuote täysin sovitun mukaan.",1
Tilaamiani tuotteita ei ole vielä kuulunut.,0
Huppareiden laatu on täydellinen.,1
Nyt se mun paketti tänne aika monta viikkoa odoteltu jo kiitos  :)))))),0
Moiteeton toimitus ja tuotteen laatu. :-D,1
Kuumat aallot helpottuivat 10 päivän käytön jälkeen. 😊❤,1
Finnair perui maaliskuun lennot ja ticketiltä tuli viesti että lento peruttu ja rahat tulevat kunhan saavat hyvityksen Finnairilta. Kiltisti odottelin tähän asti. Eilen 9.9. kysyin Finnairilta ovatko maksaneet ticketille. Maksu on suoritettu heille jo 28.5. Ticketin sivuilla ei enää mitään asiakaspalvelun yhteystietoja. Onneksi maksettu luottokortilla joten haen rahani sitä kautta takaisin. Ei jatkoon.,0
Nopea ja edullinen kauppapaikka.,1
"Olen vasta aloittanut toiminnan Ukko.fi;n kanssa, mutta olen saanut hyvin apua tarvittaessa",1
nopea varma toimitus kiitos,1
